Largeur eprouvette,Epaisseur,Distance inter-appui,epsilon1,epsilon2,delta1,delta2,effort1,effort2,sigma1,sigma2,Module E
5.544492733942679,1.2419324376039558,29,0.0005,0.0025,0.05643087434654997,0.2821543717327499,7.477950494367858,82.25745543804643,38.03768548605899,418.4145403466489,190188.42743029495
6.395490483742607,1.1251154926937856,28,0.0005,0.0025,0.058068112791612427,0.2903405639580621,7.316990542871162,80.48689597158278,37.95890861793005,417.5479947972305,189794.54308965022
6.443631101873204,1.1355321323115222,28,0.0005,0.0025,0.05753543336579909,0.2876771668289954,7.529667913933906,82.82634705327297,38.06234907467473,418.68583982142195,190311.74537337362
6.9954529801065854,1.060033984735734,28,0.0005,0.0025,0.061633244097943615,0.3081662204897181,1.4163261747054308,15.579587921759739,7.567582284902246,83.2434051339247,37837.91142451123
5.338102082375391,1.1245367323633113,28,0.0005,0.0025,0.05809799844957459,0.2904899922478729,4.180055811694506,45.98061392863957,26.007415984303858,286.0815758273425,130037.07992151931
5.5289828491674085,1.1245771444262156,27,0.0005,0.0025,0.05402030469950197,0.2701015234975098,6.472371663056075,71.19608829361682,37.48821160655104,412.3703276720614,187441.0580327552
5.406111334262219,1.3990766550946518,25,0.0005,0.0025,0.03722693330896135,0.18613466654480676,7.751017866372383,85.26119653009621,27.46768132971182,302.14449462683007,137338.40664855912
6.2866635592627,1.1721043547227505,25,0.0005,0.0025,0.044435747656319496,0.22217873828159748,6.225975000172117,68.48572500189327,27.032478249461363,297.35726074407495,135162.3912473068
6.540819615765889,1.3795189211406191,29,0.0005,0.0025,0.05080273438756951,0.2540136719378476,2.2478920182684177,24.726812200952594,7.855561028171874,86.41117130989063,39277.805140859375
5.736022985327741,1.462187698029246,26,0.0005,0.0025,0.03852674551239904,0.19263372756199518,8.699574883532838,95.69532371886122,27.665944631087772,304.3253909419655,138329.72315543887
6.353986587659233,1.2830106441716702,28,0.0005,0.0025,0.05092189502099841,0.25460947510499204,1.9360873732040051,21.29696110524406,7.774409822296155,85.51850804525772,38872.04911148078
6.016897092317473,1.3313365899727398,29,0.0005,0.0025,0.0526413334247565,0.26320666712378255,9.51797995515281,104.69777950668093,38.82269881536055,427.04968696896606,194113.49407680274
6.509986618716717,1.2859617157503784,28,0.0005,0.0025,0.050805037609700794,0.25402518804850394,1.9973169422628052,21.97048636489086,7.792200191197918,85.71420210317712,38961.0009559896
5.504596975276552,1.2470735835450444,26,0.0005,0.0025,0.04517242132031624,0.22586210660158118,8.44025995234116,92.84285947575276,38.45127481927309,422.96402301200396,192256.37409636544
5.376598820981649,1.1946416669221347,28,0.0005,0.0025,0.0546886444214336,0.273443222107168,1.3788699014535486,15.167568915989035,7.547265595818402,83.0199215540024,37736.327979092
5.285430757286429,1.0593115282496632,26,0.0005,0.0025,0.053179194062406586,0.2658959703120329,1.121652922892843,12.338182151821272,7.375565335455999,81.13121869001598,36877.82667727999
6.070904123490393,1.2710249765555623,25,0.0005,0.0025,0.040977427111210295,0.20488713555605148,10.205517512355161,112.26069263590678,39.02157154966973,429.2372870463671,195107.8577483487
6.606736935127735,1.1194919985546326,26,0.0005,0.0025,0.05032044302778838,0.2516022151389419,5.696552097458349,62.66207307204185,26.831668415626623,295.14835257189293,134158.34207813317
6.930417017100118,1.4450035956589757,25,0.0005,0.0025,0.03604373960715398,0.1802186980357699,10.79995463510345,118.79950098613794,27.98697601977255,307.856736217498,139934.88009886272
5.490820126271338,1.1553056424778092,25,0.0005,0.0025,0.045081865281666134,0.22540932640833064,1.4858513307957149,16.344364638752864,7.6028359490314985,83.6311954393465,38014.1797451575
6.970264625377315,1.198195987998793,25,0.0005,0.0025,0.04346812529419503,0.21734062647097516,10.428903988003693,114.71794386804062,39.080935259943566,429.8902878593792,195404.67629971783
6.198020671865928,1.391313258181076,26,0.0005,0.0025,0.0404893240268409,0.20244662013420445,8.499246532131442,93.49171185344585,27.627536799693583,303.90290479662934,138137.68399846787
5.117644108486918,1.41636715218685,29,0.0005,0.0025,0.0494810496170613,0.2474052480853065,9.13350408377398,100.46854492151378,38.69946052416453,425.69406576580974,193497.3026208226
5.848726441017606,1.0624453755059955,27,0.0005,0.0025,0.05717941025539075,0.28589705127695375,4.247277160364058,46.72004876400464,26.055001085366783,286.60501193903457,130275.0054268339
5.572348360618529,1.4608157092275138,26,0.0005,0.0025,0.03856292958618488,0.1928146479309244,12.02704490884502,132.29749399729522,39.445223369159606,433.8974570607557,197226.11684579807
6.038382430787125,1.1567431119013478,26,0.0005,0.0025,0.04869995140125606,0.24349975700628027,1.5844471429897817,17.4289185728876,7.648000431314701,84.12800474446173,38240.002156573515
5.111113485219646,1.3246058054161176,29,0.0005,0.0025,0.05290882241854364,0.2645441120927182,1.575931917619438,17.33525109381382,7.644302704037329,84.08732974441064,38221.51352018665
6.718210871697846,1.3319388636632228,29,0.0005,0.0025,0.05261753016244574,0.26308765081222873,7.509998557059173,82.6099841276509,27.409865028981148,301.5085153187926,137049.32514490574
6.744696660841598,1.099008209448927,27,0.0005,0.0025,0.05527711210679829,0.27638556053399144,1.5338252976725888,16.872078274398476,7.625470129700142,83.88017142670157,38127.35064850071
6.861837127786349,1.3249488818401232,26,0.0005,0.0025,0.04251736357941308,0.21258681789706538,2.4387051196574143,26.825756316231555,7.89560194979781,86.85162144777591,39478.009748989054
6.690532300715198,1.348535434991276,27,0.0005,0.0025,0.04504887185288758,0.2252443592644379,11.838720407257874,130.2259244798366,39.40709220214126,433.4780142235538,197035.4610107063
6.616819221881071,1.3729113331979046,26,0.0005,0.0025,0.041032025864421146,0.20516012932210573,2.5304726424444866,27.835199066889352,7.912833068680968,87.04116375549067,39564.16534340485
6.09354283736636,1.3742332859406734,28,0.0005,0.0025,0.04754166123156605,0.23770830615783023,2.1457591772917826,23.603350950209606,7.8314012008233105,86.14541320905641,39157.00600411655
5.466983401377707,1.098450480032052,25,0.0005,0.0025,0.047415276591998554,0.23707638295999278,6.609033461455249,72.69936807600774,37.57166982509747,413.2883680760722,187858.34912548732
6.641105201794622,1.2368997145560685,26,0.0005,0.0025,0.04554397795584563,0.22771988977922814,2.0325936308747585,22.358529939622347,7.801997896062863,85.82197685669152,39009.98948031433
5.315850955320255,1.252038275635071,26,0.0005,0.0025,0.044993299669500435,0.22496649834750218,5.736620957575422,63.10283053332964,26.848050431774528,295.32855474951975,134240.2521588726
6.555757456184594,1.4441740981757853,29,0.0005,0.0025,0.048528313464324964,0.24264156732162484,2.4844994812301184,27.329494293531305,7.9043504458113905,86.9478549039253,39521.752229056954
6.9242095101614005,1.081174490169386,29,0.0005,0.0025,0.064821482536416,0.32410741268208,4.9251348284781304,54.17648311325944,26.46949164211115,291.1644080632226,132347.45821055572
6.089540235665744,1.119495549018993,26,0.0005,0.0025,0.05032028343721231,0.2516014171860615,7.439940315081684,81.83934346589852,38.019360867923254,418.21296954715575,190096.80433961624
6.756516114869873,1.0186083642668566,27,0.0005,0.0025,0.05964019355341227,0.29820096776706134,1.2981976344094264,14.28017397850369,7.4999530310905955,82.49948334199654,37499.765155452966
6.712407356613962,1.0875333559447555,25,0.0005,0.0025,0.047891251379676356,0.2394562568983818,8.112668291081478,89.23935120189627,38.32053023548734,421.5258325903608,191602.6511774367
5.490759812237644,1.3290452408953282,25,0.0005,0.0025,0.03918853303913623,0.19594266519568115,10.083541114795066,110.91895226274572,38.988126412909736,428.869390542007,194940.63206454864
6.667039266898719,1.092424689002875,29,0.0005,0.0025,0.06415392661740629,0.32076963308703144,4.832146879417875,53.153615673596626,26.41881643486733,290.6069807835406,132094.08217433665
5.095093131070346,1.4798057449963276,26,0.0005,0.0025,0.03806805962459157,0.1903402981229578,11.236657082068305,123.60322790275137,39.27717010607307,432.0488711668038,196385.85053036537
6.162427875528954,1.1717515383027803,27,0.0005,0.0025,0.05184546212586428,0.2592273106293214,7.995430890129933,87.94973979142927,38.271367703811926,420.9850447419311,191356.83851905962
6.043998574984011,1.1759178771566818,29,0.0005,0.0025,0.059598833128374384,0.2979941656418719,5.103267776214646,56.135945538361106,26.5619084165393,292.1809925819323,132809.54208269648
5.206754152094969,1.4702075092797215,27,0.0005,0.0025,0.04132069766788391,0.20660348833941955,10.892319232933982,119.8155115622738,39.19683846114807,431.16522307262875,195984.19230574035
6.083479438164412,1.0021355472361195,28,0.0005,0.0025,0.06519410823567935,0.32597054117839674,3.73136833214148,41.04505165355628,25.65148028964484,282.16628318609327,128257.4014482242
6.795386934740982,1.4135612918263463,26,0.0005,0.0025,0.039852062771575804,0.19926031385787898,13.8437558407888,152.2813142486768,39.76262605825566,437.38888664081225,198813.1302912783
6.243460497768282,1.4697679346259869,29,0.0005,0.0025,0.04768326460405975,0.23841632302029875,12.243193229656903,134.67512552622594,39.48762883735123,434.3639172108636,197438.14418675617
5.654482771348446,1.4062647676645577,28,0.0005,0.0025,0.04645877137477825,0.23229385687389123,2.080646260907784,22.887108869985624,7.814846702937135,85.96331373230849,39074.23351468568
6.220716196092006,1.0851574745527244,28,0.0005,0.0025,0.060206315549051675,0.30103157774525835,6.546344411097174,72.00978852206892,37.533772743687216,412.87150018055945,187668.8637184361
5.5392288654088055,1.1396980258224665,29,0.0005,0.0025,0.06149289701783723,0.30746448508918617,4.317531469875261,47.49284616862787,26.10332721072284,287.1365993179512,130516.63605361417
5.720496745975455,1.0591792632305923,27,0.0005,0.0025,0.057355730147800495,0.2867786507390025,1.1752650701752252,12.927915771927477,7.416827359030518,81.58510094933571,37084.1367951526
6.407069637409481,1.1146843410507126,28,0.0005,0.0025,0.05861151083521052,0.29305755417605256,5.02736893296162,55.30105826257782,26.52325389713934,291.7557928685328,132616.26948569674
5.417130070675014,1.4140877624110892,26,0.0005,0.0025,0.039837225687663284,0.1991861284383164,7.620637486004998,83.82701234605499,27.43682911968948,301.8051203165843,137184.1455984474
6.484523412283307,1.4182863338005225,26,0.0005,0.0025,0.039719295032886105,0.1985964751644305,9.287783610723437,102.16561971795782,27.76967497122365,305.46642468346016,138848.37485611826
6.550825651555933,1.2649434130147226,25,0.0005,0.0025,0.04117443736807469,0.20587218684037348,7.672501129234798,84.39751242158277,27.449218991848088,301.9414089103289,137246.09495924038
5.816717066741251,1.0489582103397264,29,0.0005,0.0025,0.0668123216373276,0.334061608186638,3.7803851803302098,41.58423698363231,25.693957187776718,282.63352906554394,128469.78593888361
6.119845106066293,1.2250288520993058,26,0.0005,0.0025,0.045985311478008134,0.22992655739004064,9.111524530153117,100.2267698316843,38.69212576174432,425.61338337918755,193460.6288087216
6.1717748289204755,1.4012431524015485,27,0.0005,0.0025,0.043354359945226066,0.21677179972613034,11.78802812376772,129.66830936144493,39.3966330234675,433.3629632581425,196983.16511733748
6.175371455304065,1.393301641319159,29,0.0005,0.0025,0.050300187163333406,0.25150093581666705,10.79583379242349,118.75417171665839,39.17347180902986,430.9081898993285,195867.3590451493
6.717908094695365,1.4547409052975677,29,0.0005,0.0025,0.04817581816673929,0.2408790908336965,2.589542442928724,28.484966872215967,7.92331515944981,87.15646675394792,39616.575797249054
6.80155507520497,1.0391472418816519,26,0.0005,0.0025,0.05421111759997254,0.2710555879998627,1.4261000774252153,15.687100851677366,7.572725471127876,83.29998018240664,37863.62735563938
5.19810849781526,1.0751325462778176,28,0.0005,0.0025,0.06076770120997806,0.3038385060498903,1.0459162887181193,11.505079175899311,7.311001263546268,80.42101389900894,36555.006317731335
6.8144744485684345,1.3531114382838778,29,0.0005,0.0025,0.05179420656011786,0.2589710328005893,11.267498347913213,123.94248182704534,39.284141075426966,432.1255518296966,196420.7053771348
5.525831861697118,1.1780417928167721,27,0.0005,0.0025,0.051568628863958146,0.2578431443197907,5.02159883810585,55.23758721916435,26.52027213417124,291.72299347588364,132601.3606708562
6.49456690267231,1.368772952981224,28,0.0005,0.0025,0.04773131525651175,0.23865657628255876,7.972203993962344,87.69424393358578,27.517860742008033,302.69646816208837,137589.30371004014
6.335109864081131,1.4891397138668365,27,0.0005,0.0025,0.04079536623346844,0.20397683116734222,9.652780127432527,106.1805814017578,27.828025603417164,306.10828163758885,139140.12801708584
6.09393903830794,1.0849590845288262,29,0.0005,0.0025,0.06459536984638363,0.3229768492319182,4.302951612008354,47.3324677320919,26.093413271921076,287.0275459911318,130467.06635960535
6.3787727027624594,1.272417645277627,27,0.0005,0.0025,0.0477437578969954,0.238718789484977,1.9862135383542654,21.84834892189692,7.789049571807483,85.6795452898823,38945.24785903741
5.224454432270558,1.2986249624394686,29,0.0005,0.0025,0.05396733880864396,0.2698366940432198,7.7278799650980154,85.00667961607817,38.154097537428946,419.69507291171846,190770.48768714475
6.90991217601415,1.3092092027618074,29,0.0005,0.0025,0.05353104239222494,0.26765521196112474,2.131283488826388,23.44411837709027,7.827802344484092,86.10582578932504,39139.011722420466
6.475795959900386,1.0349898332043095,26,0.0005,0.0025,0.05442887603922289,0.2721443801961144,1.338308338246484,14.721391720711324,7.524115730628853,82.76527303691736,37620.57865314426
5.822980028409153,1.2930270914825486,29,0.0005,0.0025,0.05420097830508543,0.27100489152542717,8.620878517366751,94.82966369103427,38.51946379597187,423.7141017556906,192597.31897985935
6.772215320938066,1.4210743123152576,27,0.0005,0.0025,0.04274934778113344,0.21374673890566723,2.680745132429088,29.488196456719972,7.938641920524095,87.32506112576505,39693.209602620474
5.651320639151685,1.0106455870011528,25,0.0005,0.0025,0.051534716030253565,0.25767358015126784,3.9801960510830665,43.78215656191374,25.857588255847702,284.4334708143248,129287.94127923854
5.955067770303547,1.223665117040964,26,0.0005,0.0025,0.04603656061517646,0.23018280307588226,1.7647612852249688,19.412374137474657,7.718603054117405,84.90463359529146,38593.01527058702
6.707539930905627,1.0649939038312726,29,0.0005,0.0025,0.06580632347397611,0.32903161736988057,1.3132942588968457,14.446236847865302,7.509202088746488,82.60122297621137,37546.01044373244
6.407430636372198,1.0712199845986485,28,0.0005,0.0025,0.060989651306600313,0.30494825653300156,6.573641072008799,72.3100517920968,37.550353681731714,413.0538904990488,187751.76840865854
5.790259232912514,1.4931809627982249,27,0.0005,0.0025,0.04068495481361773,0.20342477406808868,2.521816178599178,27.73997796459096,7.911258102759132,87.02383913035044,39556.29051379565
6.890518378319392,1.0261072035963585,25,0.0005,0.0025,0.050758179214402475,0.2537908960720124,1.4693269972555596,16.16259696981116,7.594730328442685,83.54203361286953,37973.65164221342
6.699211568028131,1.200835374267933,29,0.0005,0.0025,0.05836214924635971,0.2918107462317986,8.548222648856411,94.03044913742053,38.492351507202095,423.415866579223,192461.75753601044
6.04312939004981,1.3893534288433327,26,0.0005,0.0025,0.04054643848270636,0.20273219241353177,11.783419496048666,129.61761445653534,39.39567795398481,433.352457493833,196978.38976992408
5.976624652922766,1.4767194173238283,28,0.0005,0.0025,0.04424221186969498,0.2212110593484749,12.254262691208034,134.79688960328838,39.48976266011161,434.3873892612277,197448.81330055807
6.502784506335155,1.4345697692249912,29,0.0005,0.0025,0.04885320661064466,0.2442660330532233,8.499562965644806,93.49519262209287,27.627598809291495,303.9035869022065,138137.9940464575
6.461079729966427,1.3130434990205093,28,0.0005,0.0025,0.049757173606259066,0.24878586803129532,10.360475103319404,113.96522613651345,39.063003626162164,429.6930398877838,195315.01813081081
5.411126041401376,1.2713346714666227,27,0.0005,0.0025,0.047784427942894274,0.23892213971447138,8.290919198062932,91.20011117869225,38.39284305369454,422.3212735906399,191964.21526847268
5.684307224316358,1.225910471932735,27,0.0005,0.0025,0.049555005353876545,0.2477750267693827,5.656091061847949,62.21700168032744,26.814911243620884,294.9640236798298,134074.55621810444
6.257986483198746,1.4315380261637105,26,0.0005,0.0025,0.03935161504881399,0.1967580752440699,9.12242415220793,100.34666567428724,27.74178936336906,305.1596829970597,138708.94681684533
6.671448660453635,1.4310187433037624,29,0.0005,0.0025,0.04897443423524519,0.24487217117622595,2.482365297683102,27.306018274514123,7.903949481549303,86.94344429704235,39519.74740774652
5.240307038137315,1.3258253012972123,29,0.0005,0.0025,0.052860156813090295,0.2643007840654515,5.6804139859045115,62.48455384494963,26.82501083563286,295.0751191919615,134125.05417816434
5.5131128612620675,1.4700101791812799,25,0.0005,0.0025,0.03543059365911403,0.17715296829557015,2.5128201064108904,27.641021170519792,7.9096105212224534,87.00571573344698,39548.052606112265
6.865026638965241,1.1587990326157551,26,0.0005,0.0025,0.04861354881024728,0.24306774405123635,6.404027326331722,70.44430058964895,27.093137973650997,298.024517710161,135465.689868255
6.1864476838719344,1.0994544479024568,27,0.0005,0.0025,0.05525467664067308,0.2762733832033654,1.3952367876089709,15.347604663698679,7.556263881105546,83.118902692161,37781.31940552773
6.904109951818645,1.3246986165201364,26,0.0005,0.0025,0.04252539606428813,0.21262698032144062,2.453702626626802,26.99072889289482,7.8985008677774875,86.88350954555236,39492.50433888743
6.174285044392502,1.1028630356076898,28,0.0005,0.0025,0.05923975255670251,0.29619876278351254,1.3461722481481588,14.807894729629746,7.528701639526838,82.81571803479521,37643.50819763418
6.466835766782839,1.367240793240348,27,0.0005,0.0025,0.044432553724514795,0.222162768622574,8.230271264556686,90.53298391012356,27.573209837482764,303.3053082123104,137866.04918741382
6.463309328897652,1.0893647426173638,26,0.0005,0.0025,0.051712095251021224,0.2585604762551061,5.236807772701184,57.60488549971302,26.62745551489407,292.9020106638348,133137.27757447038
6.841033922827702,1.2991243098084948,27,0.0005,0.0025,0.04676226866153803,0.23381134330769016,2.2388868413302703,24.627755254632977,7.853513669041185,86.38865035945304,39267.56834520593
5.936692537210899,1.1424239900500677,28,0.0005,0.0025,0.05718834154600522,0.2859417077300261,6.969206697572478,76.66127367329726,37.77752047675873,415.55272524434605,188887.60238379365
6.708603532833347,1.027014804299406,26,0.0005,0.0025,0.05485152998525857,0.2742576499262928,4.7889123842685875,52.67803622695447,26.394653434940288,290.3411877843432,131973.26717470147
6.134744351036774,1.4767528460952493,29,0.0005,0.0025,0.047457726943708915,0.23728863471854458,2.4276694973181465,26.704364470499613,7.893447342645403,86.82792076909944,39467.236713227016
6.375574083248539,1.1086600327138398,28,0.0005,0.0025,0.05892999784019161,0.29464998920095803,1.4114853143515045,15.52633845786655,7.565011191857535,83.2151231104329,37825.05595928768
5.624305002191779,1.2166300031623765,28,0.0005,0.0025,0.05370024836105713,0.2685012418052856,7.5460678391617435,83.00674623077919,38.070106063615036,418.77116669976544,190350.5303180752
5.01146939297783,1.4558854374388173,29,0.0005,0.0025,0.04813794515083783,0.24068972575418918,9.477071493035217,104.24778642338738,38.81002544816555,426.91027992982106,194050.12724082774
5.149114854692974,1.1781650681078226,27,0.0005,0.0025,0.051563233068492496,0.2578161653424625,6.6330993756071415,72.96409313167855,37.586047982279815,413.44652780507795,187930.23991139905
6.969611287902184,1.3078930762530878,28,0.0005,0.0025,0.049953115066946656,0.2497655753347333,2.2286287059440766,24.514915765384842,7.851162603717999,86.36278864089797,39255.813018589986
5.375150153510788,1.051165064814136,29,0.0005,0.0025,0.06667205339983903,0.3333602669991952,3.4688466060417475,38.15731266645923,25.406328799080477,279.4696167898852,127031.64399540237
5.518572146069262,1.3848493157425392,25,0.0005,0.0025,0.03760938662514837,0.18804693312574186,11.074622815162812,121.82085096679094,39.23995000142474,431.6394500156722,196199.75000712372
6.1176199170403,1.374810174729452,28,0.0005,0.0025,0.04752171211286695,0.23760856056433477,10.783967750364441,118.62364525400886,39.17057118635014,430.8762830498515,195852.8559317507
5.503854603446171,1.320312995669773,29,0.0005,0.0025,0.053080847922564914,0.26540423961282456,5.939259874686364,65.33185862155001,26.927797756276902,296.2057753190459,134638.9887813845
6.073170340203522,1.4951039223189695,27,0.0005,0.0025,0.040632626998780244,0.20316313499390123,13.299409662029294,146.29350628232226,39.67611706400225,436.43728770402475,198380.58532001125
6.469864250555794,1.2342402355425395,27,0.0005,0.0025,0.04922056359092515,0.24610281795462574,1.8883857500215435,20.77224325023698,7.7598114563142415,85.35792601945666,38799.05728157121
5.025286041719337,1.3360185809048934,26,0.0005,0.0025,0.042165082236489876,0.21082541118244935,6.216621434321883,68.38283577754073,27.029203314505448,297.32123645956005,135146.01657252733
5.844454526765489,1.0239020323573906,28,0.0005,0.0025,0.06380818796004585,0.31904093980022924,3.7437526552810985,41.181279208092086,25.66230392718211,282.28534319900325,128311.51963591056
5.27867636671064,1.1554278616602918,27,0.0005,0.0025,0.05257792547317087,0.26288962736585436,6.529144200637276,71.82058620701004,37.52326112487742,412.7558723736517,187616.30562438714
5.396048381263351,1.1681491950135614,26,0.0005,0.0025,0.04822443363724558,0.24112216818622786,5.0055200978232275,55.06072107605551,26.511930554873878,291.6312361036127,132559.65277436943
5.507054978413847,1.0621016303983168,26,0.0005,0.0025,0.05303949426403461,0.265197471320173,5.9111919200833185,65.02311112091651,37.10975641955342,408.20732061508767,185548.7820977671
6.31679951922936,1.2813331108302979,27,0.0005,0.0025,0.04741155870126097,0.23705779350630488,9.97616079761116,109.73776877372276,38.958055544936414,428.5386109943005,194790.27772468203
6.571069550571094,1.247959368341446,28,0.0005,0.0025,0.05235213180070291,0.26176065900351453,6.61838561692194,72.80224178614135,27.16216623107184,298.7838285417903,135810.83115535922
5.101573389462652,1.4429861534285915,26,0.0005,0.0025,0.03903941364889964,0.19519706824449817,7.4624877238642595,82.08736496250685,27.398057364922455,301.378631014147,136990.28682461227
5.02717322118178,1.2011349218743397,27,0.0005,0.0025,0.05057716572356519,0.25288582861782594,1.3484976356156726,14.8334739917724,7.530048524550245,82.8305337700527,37650.242622751226
5.982183649804433,1.1177710030283636,27,0.0005,0.0025,0.05434923596641061,0.271746179832053,4.8804494842898,53.68494432718779,26.445356473068596,290.8989212037545,132226.78236534295
5.5077405582719825,1.3530493763536422,25,0.0005,0.0025,0.03849329835522608,0.1924664917761304,2.1028563769767827,23.131420146744613,7.820600727357176,86.02660800092895,39103.003636785885
5.052285928490606,1.0117259760775934,29,0.0005,0.0025,0.06927106251145453,0.3463553125572727,2.9499232248961036,32.44915547385714,24.813398354849777,272.9473819033476,124066.99177424892
6.730878208795422,1.3607121450066648,28,0.0005,0.0025,0.048014073787085464,0.2400703689354273,8.178456707704267,89.96302378474694,27.56235962713154,303.1859558984469,137811.79813565768
6.841555337355057,1.4115417136117439,28,0.0005,0.0025,0.04628508863982733,0.23142544319913666,12.852492886430454,141.377421750735,39.599926949549854,435.5991964450484,197999.63474774925
6.686112032397979,1.4467271956488506,29,0.0005,0.0025,0.04844267360433581,0.24221336802167906,12.732641921614366,140.05906113775802,39.57863776526811,435.36501541794917,197893.1888263405
5.226841863563082,1.0731091624002576,29,0.0005,0.0025,0.06530867109230126,0.32654335546150637,5.032521948948739,55.35774143843613,36.370374075189645,400.07411482708613,181851.87037594823
6.477587774925521,1.369358142012995,26,0.0005,0.0025,0.04113849518616201,0.20569247593081,12.301769063712573,135.3194597008383,39.49887929513276,434.4876722464603,197494.39647566376
6.162877467817001,1.0141843419185217,29,0.0005,0.0025,0.06910315061733002,0.3455157530866501,5.341401537536339,58.75541691289973,36.654487254044696,403.1993597944916,183272.43627022346
5.249062376320413,1.2550027324844997,28,0.0005,0.0025,0.052058319589467716,0.2602915979473386,7.488476361310688,82.37323997441757,38.04273019070607,418.4700320977667,190213.6509535303
5.07651474631976,1.2475165199512823,29,0.0005,0.0025,0.0561782807782539,0.28089140389126954,6.849169588474284,75.34086547321714,37.71107509767835,414.8218260744619,188555.37548839176
6.813982237307668,1.3940915105910818,25,0.0005,0.0025,0.03736005343813512,0.1868002671906756,14.053099689460524,154.58409658406578,39.79420497257606,437.7362546983368,198971.02486288035
6.429421427047996,1.2278670525158588,27,0.0005,0.0025,0.04947604048461539,0.24738020242307696,6.491390396353673,71.4052943598904,27.121778606810658,298.3395646749172,135608.89303405327
5.63530496182908,1.2745847144191118,26,0.0005,0.0025,0.044197402256629985,0.2209870112831499,1.8160373796457248,19.976411176102975,7.736322315192678,85.09954546711947,38681.61157596339
6.657632984397962,1.0744803474035458,28,0.0005,0.0025,0.06080458659966156,0.3040229329983078,1.3814653091129552,15.196118400242506,7.54870529768732,83.03575827456052,37743.5264884366
5.157314873218592,1.235247867496253,27,0.0005,0.0025,0.04918041277264886,0.24590206386324434,7.381711979829703,81.19883177812673,37.99095807538742,417.9005388292616,189954.7903769371
6.198532053023028,1.418724906051315,29,0.0005,0.0025,0.04939881793461546,0.24699408967307732,2.2534205575041795,24.78762613254598,7.856810378786939,86.42491416665635,39284.0518939347
5.770834671466006,1.3252528410657873,25,0.0005,0.0025,0.039300676610092886,0.19650338305046444,2.1145118278916124,23.259630106807734,7.823575288407108,86.05932817247817,39117.87644203553
5.714825135599254,1.365224445863355,28,0.0005,0.0025,0.047855379041368655,0.23927689520684328,9.872542928282154,108.5979722111037,38.92846350674395,428.21309857418345,194642.31753371973
5.344948525958747,1.143834127045585,28,0.0005,0.0025,0.05711783884441631,0.2855891942220815,6.214134091714344,68.35547500885778,37.321602580950106,410.5376283904511,186608.0129047505
5.585161072155719,1.2127419135358546,27,0.0005,0.0025,0.050093098392945026,0.2504654919647251,5.417724782856689,59.59497261142358,26.711574328821143,293.8273176170326,133557.8716441057
6.356885483330601,1.464074105152907,27,0.0005,0.0025,0.041493801294747515,0.2074690064737376,9.346240122665423,102.80864134931963,27.779309806183186,305.572407868015,138896.5490309159
6.344921747527195,1.4998801759560414,26,0.0005,0.0025,0.03755855583425243,0.18779277917126214,2.918562636791412,32.10418900470554,7.974330385490832,87.71763424039916,39871.651927454164
5.406873331819684,1.259949117226754,26,0.0005,0.0025,0.04471080027209939,0.2235540013604969,8.464545391186757,93.10999930305432,38.460598372016314,423.0665820921794,192302.99186008153
